"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Process","GO.Component","Chromosome.annotation"
0.999975947221547,0.768311821940765,0.305416541923838,-4.60170552869955,0.159717524214312,"yjeE///yjeE///tsaE///ECs5144","ATPase///ATPase///tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; ADP binding protein///ATPase","b4168","","","","NC_004431.1 (5003751..5004212)///NC_002655.2 (5279295..5279756)///NC_000913.3 (4395585..4396046)///NC_002695.1 (5249310..5249771)"
0.999975947221547,0.768549227302841,-0.305092433193116,-4.60170712386805,-0.131271739690597,"ydhA///ydhA///mliC///ECs2348","lysozyme inhibitor///hypothetical protein///inhibitor of c-type lysozyme, membrane-bound; putative lipoprotein///lysozyme inhibitor","b1639","","","","NC_004431.1 (1878595..1878924, complement)///NC_002655.2 (2392986..2393234, complement)///NC_000913.3 (1718066..1718395, complement)///NC_002695.1 (2317793..2318116, complement)"
0.999975947221547,0.768673393580733,0.304922934140589,-4.60170795745106,0.348295935824623,"livH///livH///livH///ECs4304","branched-chain amino acid transporter permease subunit LivH///branched-chain amino acid ABC transporter permease///branched-chain amino acid ABC transporter permease///branched-chain amino acid transporter permease LivH","b3457","","leucine biosynthetic process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (4033970..4034896, complement)///NC_002655.2 (4381186..4382112, complement)///NC_000913.3 (3595477..3596403, complement)///NC_002695.1 (4313962..4314888, complement)"
0.999975947221547,0.76868360354232,0.304908996985631,-4.60170802597328,0.751385795659573,"Z1574///Z1135///ECs1312","complement resistance protein///complement resistance protein///complement resistance protein","Z1135","","","","NC_002655.2 (1469470..1470009)///NC_002655.2 (1073863..1074402)///NC_002695.1 (1385491..1386237)"
0.999975947221547,0.768718015435763,0.304862023360474,-4.60170825689781,0.942573946127945,"c4500","amino acid antiporter","c4500","","","","NC_004431.1 (4284198..4285697, complement)"
0.999975947221547,0.768989757107768,0.304491111424085,-4.601710079129,0.388875507284501,"c3865","hypothetical protein","c3865","","","","NC_004431.1 (3694153..3694281, complement)"
0.999975947221547,0.769144756464546,-0.304279567106308,-4.60171111746701,-0.113772960599899,"uxaA///uxaA///uxaA///ECs3973","altronate hydrolase///altronate hydrolase///altronate hydrolase///altronate hydrolase","c3849","","carbohydrate catabolic process","","NC_004431.1 (3681823..3683310, complement)///NC_002655.2 (4048674..4050161, complement)///NC_000913.3 (3241827..3243314, complement)///NC_002695.1 (3981459..3982946, complement)"
0.999975947221547,0.769187536648815,0.304221183064086,-4.60171140391661,0.974169764794147,"c3672","hypothetical protein","c3672","","","","NC_004431.1 (3505840..3506568, complement)"
0.999975947221547,0.769312926991313,0.304050063905699,-4.60171224317707,0.815607934466981,"yneF","hypothetical protein","c1945","","","","NC_004431.1 (1787317..1788735, complement)"
0.999975947221547,0.769408766555222,0.303919279166321,-4.60171288431277,0.172447408144908,"carA///carA///carA///ECs0035","carbamoyl phosphate synthase small subunit///carbamoyl phosphate synthase small subunit///carbamoyl phosphate synthetase small subunit, glutamine amidotransferase///carbamoyl phosphate synthase small subunit","b0032","","arginine biosynthetic process///pyrimidine nucleotide biosynthetic process","","NC_004431.1 (32251..33426)///NC_002655.2 (34026..35174)///NC_000913.3 (29651..30799)///NC_002695.1 (34025..35173)"
0.999975947221547,0.769441771536763,0.303874241202091,-4.60171310503805,0.370714748979758,"hsdM","DNA methyltransferase M","b4349","","DNA methylation","cytoplasm","NC_000913.3 (4581459..4583048, complement)"
0.999975947221547,0.769558815535346,0.303714530767337,-4.60171388750736,0.709425384570711,"c3387","hypothetical protein","c3387","","","","NC_004431.1 (3225140..3226477)"
0.999975947221547,0.769590364446387,0.303671482710706,-4.6017140983457,0.785853643526387,"c1572///c1448///Z2361///Z2134///ECs2732///ECs1108","capsid assembly protein of prophage///capsid assembly protein of prophage///capsid assembly protein of prophage CP-933R///head-tail preconnector protein of prophage CP-933O///head-tail preconnector protein///head-tail preconnector protein","Z2134","","","","NC_004431.1 (1429149..1430654)///NC_004431.1 (1352906..1354411)///NC_002655.2 (2132439..2133944, complement)///NC_002655.2 (1912872..1914377)///NC_002695.1 (2683952..2685457, complement)///NC_002695.1 (1193749..1195254)"
0.999975947221547,0.769590917312133,-0.303670728338589,-4.60171410204016,-0.835192819788565,"recE///exoP///exoO///Z1766///ECs2286///ECs1759///ECs1503","exodeoxyribonuclease VIII///exodeoxyribonuclease encoded by cryptic prophage CP-933P///exonuclease VIII///hypothetical protein///hypothetical protein///exonuclease///hypothetical protein","Z1766","","","","NC_004431.1 (1329432..1331873, complement)///NC_002655.2 (2326651..2329122)///NC_002655.2 (1850909..1853380, complement)///NC_002655.2 (1628140..1628484, complement)///NC_002695.1 (2251366..2253837)///NC_002695.1 (1758970..1761441, complement)///NC_002695.1 (1543044..1543481, complement)"
0.999975947221547,0.769629611351907,0.303617931725022,-4.60171436058497,0.152037057877715,"wcaI///wcaI///wcaI///ECs2855","glycosyl transferase///glycosyl transferase///putative glycosyl transferase///glycosyl transferase family protein","b2050","","colanic acid biosynthetic process","","NC_004431.1 (2412059..2413282, complement)///NC_002655.2 (2870109..2871332, complement)///NC_000913.3 (2124523..2125746, complement)///NC_002695.1 (2799895..2801118, complement)"
0.999975947221547,0.769695891010678,0.30352749773533,-4.60171480334043,0.427945950006148,"yahB///Z0405///yahB","transcriptional regulator YahB///hypothetical protein///putative DNA-bindng transcriptional regulator","b0316","","","","NC_004431.1 (423994..424926, complement)///NC_002655.2 (385212..385922, complement)///NC_000913.3 (333501..334433, complement)"
0.999975947221547,0.7697120253172,0.303505484015402,-4.60171491109832,0.858437006010991,"c0349","transposase","c0349","","","","NC_004431.1 (324082..325206)"
0.999975947221547,0.769727445427962,-0.303484444901176,-4.60171501407853,-0.474261476903466,"Z0491///ECs0443","hypothetical protein///hypothetical protein","Z0491","","","","NC_002655.2 (470662..471111)///NC_002695.1 (470660..471109)"
0.999975947221547,0.769759066798443,0.30344130134756,-4.60171522523214,0.722896592284529,"ruvB","Holliday junction DNA helicase RuvB","c2274","","","","NC_004431.1 (2096023..2097033, complement)"
0.999975947221547,0.769787206961488,0.303402908013924,-4.60171541311314,0.640711867609096,"nagE","PTS system N-acetyl glucosamine specific transporter subunits IIABC","c0755","","","","NC_004431.1 (736678..738624)"
0.999975947221547,0.769818498520269,-0.303360215627322,-4.60171562200534,-0.949023103126012,"Z0968///ECs0830","hypothetical protein///hypothetical protein","Z0968","","","","NC_002655.2 (911815..912138)///NC_002695.1 (910122..910490)"
0.999975947221547,0.769917863244748,-0.303224652265679,-4.6017162851261,-0.171959824672676,"lomU///Z2342///Z3310///Z2146///Z1917///Z1381///ECs2232///ECs2160///ECs1991///ECs2942///ECs1122///ECs2718///ECs1649","prophage protein///outer membrane protein Lom encoded by prophage CP-933R///Lom-like outer membrane protein of prophage CP-933V///outer membrane protein Lom of prophage CP-933O///prophage protein///outer membrane protein Lom encoded by cryptic prophage CP-933M///outer membrane protein///outer host membrane protein///outer membrane protein///outer membrane protein Lom///outer membrane protein///outer membrane protein///membrane protein","Z2342","","","","NC_002655.2 (2747697..2748296, complement)///NC_002655.2 (2120116..2120442, complement)///NC_002655.2 (2968648..2969247, complement)///NC_002655.2 (1925390..1925989)///NC_002655.2 (1740636..1741235)///NC_002655.2 (1291552..1292151)///NC_002695.1 (2213114..2213713, complement)///NC_002695.1 (2162389..2162988, complement)///NC_002695.1 (1967766..1968365)///NC_002695.1 (2898416..2899015, complement)///NC_002695.1 (1206878..1207477)///NC_002695.1 (2672339..2672938, complement)///NC_002695.1 (1648851..1649450)"
0.999975947221547,0.770170609033267,0.302879859107492,-4.60171797044206,0.701317590898181,"ugpC","glycerol-3-phosphate transporter ATP-binding subunit","c4239","","","","NC_004431.1 (4026605..4027675, complement)"
0.999975947221547,0.770197269981405,0.302843490871241,-4.60171814810007,0.168166538130832,"yqjG","putative S-transferase","b3102","","","","NC_000913.3 (3251024..3252010)"
0.999975947221547,0.770280469817581,0.302730000741267,-4.60171870236617,0.332279792122989,"ulaD///ulaD///ulaD///ulaD","3-keto-L-gulonate-6-phosphate decarboxylase///3-keto-L-gulonate-6-phosphate decarboxylase///3-keto-L-gulonate 6-phosphate decarboxylase///3-keto-L-gulonate-6-phosphate decarboxylase UlaD","b4196","","","","NC_004431.1 (5030254..5030904)///NC_002655.2 (5305899..5306549)///NC_000913.3 (4422186..4422836)///NC_002695.1 (5275913..5276563)"
0.999975947221547,0.770370893970002,-0.302606661109637,-4.60171930451118,-0.363277329152684,"yihE///yihE///srkA///ECs4782","serine/threonine protein kinase///serine/threonine protein kinase///Cpx stress response Thr/Ser protein kinase; MazF antagonist protein///serine/threonine protein kinase","b3859","","","","NC_004431.1 (4567906..4568892)///NC_002655.2 (4907131..4908117)///NC_000913.3 (4042415..4043401)///NC_002695.1 (4838367..4839353)"
0.999975947221547,0.770420893948293,-0.302538462749698,-4.60171963735575,-0.846199680392896,"c2454","hypothetical protein","c2454","","","","NC_004431.1 (2269816..2270931, complement)"
0.999975947221547,0.770629306981391,-0.302254211041424,-4.60172102388703,-1.04672442349155,"Z1662///Z1223///ECs1407","hypothetical protein///hypothetical protein///hypothetical protein","Z1223","","","","NC_002655.2 (1540013..1540504)///NC_002655.2 (1144407..1144898)///NC_002695.1 (1454928..1455419)"
0.999975947221547,0.77063379346663,0.302248092285659,-4.60172105371963,0.707277529591718,"yjeP","hypothetical protein","c5245","","","","NC_004431.1 (4994213..4997536, complement)"
0.999975947221547,0.770654867116002,0.302219351802508,-4.601721193839,0.345327260945425,"ribB///ribB///ribB///ribB","3,4-dihydroxy-2-butanone 4-phosphate synthase///3,4-dihydroxy-2-butanone 4-phosphate synthase///3,4-dihydroxy-2-butanone-4-phosphate synthase///3,4-dihydroxy-2-butanone-4-phosphate synthase","b3041","","","","NC_004431.1 (3629606..3630259, complement)///NC_002655.2 (3997222..3997875, complement)///NC_000913.3 (3183813..3184466, complement)///NC_002695.1 (3929907..3930560, complement)"
0.999975947221547,0.770679770993411,-0.302185387970859,-4.60172135940755,-0.921348848222369,"c0331","ribokinase","c0331","","","","NC_004431.1 (301731..302651)"
0.999975947221547,0.770785885788258,-0.302040673310781,-4.60172206467105,-1.03975997379142,"flgF///flgF","flagellar basal body rod protein FlgF///flagellar basal body rod protein FlgF","Z1715","","","","NC_002655.2 (1578029..1578784)///NC_002695.1 (1492943..1493698)"
0.999975947221547,0.770828154129258,-0.301983031589895,-4.60172234549702,-0.293284993295737,"yjdH///yjdH///dcuS///ECs5107","sensory histidine kinase DcuS///sensory histidine kinase DcuS///sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration///sensory histidine kinase DcuS","b4125","","anaerobic respiration///cellular protein modification process","peptidoglycan-based cell wall","NC_004431.1 (4906926..4908557, complement)///NC_002655.2 (5234466..5236097, complement)///NC_000913.3 (4350031..4351662, complement)///NC_002695.1 (5204481..5206112, complement)"
0.999975947221547,0.77085603883125,-0.301945005583024,-4.6017225307288,-0.397339242023062,"ykgC///ykgC///rclA///ECs0342","pyridine nucleotide-disulfide oxidoreductase///pyridine nucleotide-disulfide oxidoreductase///reactive chlorine stress species (RCS) resistance protein; pyridine nucleotide-dependent disulfide oxidoreductase family///pyridine nucleotide-disulfide oxidoreductase","b0304","","","","NC_004431.1 (403170..404495, complement)///NC_002655.2 (361393..362718, complement)///NC_000913.3 (318676..320001, complement)///NC_002695.1 (361390..362715, complement)"
0.999975947221547,0.770949760705282,0.301817201858087,-4.6017231531218,0.279317422594686,"c2122","hypothetical protein","c2122","","","","NC_004431.1 (1962424..1962801, complement)"
0.999975947221547,0.771099197394392,0.301613434100202,-4.60172414493388,0.135966239267349,"livM///livM","leucine/isoleucine/valine transporter permease subunit///branched-chain amino acid ABC transporter permease","b3456","","leucine biosynthetic process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (4032696..4033973, complement)///NC_000913.3 (3594203..3595480, complement)"
0.999975947221547,0.771586916229767,0.300948491567141,-4.60172737701286,0.133411852214431,"yfiF///yfiF///yfiF///ECs3447","methyltransferase///methyltransferase///putative methyltransferase///methyltransferase","b2581","","RNA modification","cytoplasm","NC_004431.1 (2980183..2981220, complement)///NC_002655.2 (3507527..3508564, complement)///NC_000913.3 (2717491..2718528, complement)///NC_002695.1 (3437689..3438726, complement)"
0.999975947221547,0.771649008575377,-0.300863847252577,-4.6017277879549,-1.01048618343808,"Z0020///ECs0019","hypothetical protein///hypothetical protein","Z0020","","","","NC_002655.2 (18326..18949, complement)///NC_002695.1 (18326..18853, complement)"
0.999975947221547,0.771682196531797,0.300818606404266,-4.60172800755078,0.254658005517964,"ptsP///ptsP///ptsP///ECs3686","fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain///fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain///PEP-protein phosphotransferase enzyme I; GAF domain containing protein///fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain","b2829","","carbohydrate catabolic process","","NC_004431.1 (3273509..3275755, complement)///NC_002655.2 (3755886..3758132, complement)///NC_000913.3 (2966188..2968434, complement)///NC_002695.1 (3688588..3690834, complement)"
0.999975947221547,0.771684772216674,-0.300815095335042,-4.60172802459195,-0.506312579018816,"Z1769///ECs1505","hypothetical protein///hypothetical protein","Z1769","","","","NC_002655.2 (1629292..1629522, complement)///NC_002695.1 (1544196..1544426, complement)"
0.999975947221547,0.771854348890157,-0.300583944416278,-4.60172914607857,-0.783968111031405,"c1766///Z2501///ECs1866","membrane transporter///membrane transport protein///membrane transport protein","Z2501","","","","NC_004431.1 (1602137..1603300)///NC_002655.2 (2227462..2227902, complement)///NC_002695.1 (1858546..1859709)"
0.999975947221547,0.771884958805851,0.300542221783332,-4.60172934841886,0.398157493962036,"Z4067///ECs3612","hypothetical protein///hypothetical protein","Z4067","","","","NC_002655.2 (3668428..3669483, complement)///NC_002695.1 (3601130..3602185, complement)"
0.999975947221547,0.771911586930965,-0.300505926978636,-4.60172952441429,-0.745042666821889,"c4768","hypothetical protein","c4768","","","","NC_004431.1 (4533868..4534728, complement)"
0.999975947221547,0.772318285224635,-0.299951641992312,-4.60173220965457,-0.291925675505102,"yhiS","pseudo","b3504","","","","NC_000913.3 (3651291..3652031)///NC_000913.3 (3653232..3653714)"
0.999975947221547,0.772339637438974,-0.299922544126923,-4.601732350489,-0.64525757494367,"c1935///Z2201///ECs2112","chaperone protein fimC///fimbrial chaperone protein///fimbrial chaperone protein","Z2201","","","","NC_004431.1 (1777225..1777935, complement)///NC_002655.2 (1974961..1975680)///NC_002695.1 (2112792..2113502, complement)"
0.999975947221547,0.77244174118928,0.299783405522941,-4.60173302374342,0.351237373879622,"bioH///bioH","carboxylesterase BioH///pimeloyl-ACP methyl ester carboxylesterase","b3412","","biotin biosynthetic process","","NC_004431.1 (3970683..3971453, complement)///NC_000913.3 (3544074..3544844, complement)"
0.999975947221547,0.772453626461951,0.299767209671765,-4.60173310209146,0.289729121192877,"macB///c1016///ybjZ///macB///ECs0965","pseudo///hypothetical protein///macrolide transporter ATP-binding /permease///macrolide ABC transporter peremase/ATPase///macrolide transporter ATP-binding /permease","c1016","","","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (974475..976484)///NC_004431.1 (976078..976422)///NC_002655.2 (1053082..1055028)///NC_000913.3 (920347..922293)///NC_002695.1 (1051422..1053368)"
0.999975947221547,0.77247150533058,0.299742846619003,-4.60173321994104,0.44709099959117,"ydhB///ydhB///ydhB///ECs2368","DNA-binding transcriptional regulator///DNA-binding transcriptional regulator///LysR family putative transcriptional regulator///DNA-binding transcriptional regulator","b1659","","","","NC_004431.1 (1895004..1895936, complement)///NC_002655.2 (2413771..2414703, complement)///NC_000913.3 (1738866..1739798, complement)///NC_002695.1 (2338577..2339509, complement)"
0.999975947221547,0.772476247063921,0.299736385220096,-4.60173325119475,0.174780909242983,"gldA///gldA","glycerol dehydrogenase///glycerol dehydrogenase, NAD+ dependent; 1,2-propanediol:NAD+ oxidoreductase","b3945","","glycerol metabolic process","","NC_004431.1 (4664945..4666048, complement)///NC_000913.3 (4137932..4139035, complement)"
0.999975947221547,0.772502986116923,-0.299699949083318,-4.6017334274239,-0.499878284318267,"chuY///ECs4385","hypothetical protein///ShuY-like protein","Z4917","","","","NC_002655.2 (4462134..4462757)///NC_002695.1 (4394907..4395530)"
0.999975947221547,0.772569518396965,0.299609290390916,-4.60173386582041,0.645477471750025,"yfeK","hypothetical protein","c2954","","","","NC_004431.1 (2818235..2818603)"
0.999975947221547,0.772575606201859,0.299600995120224,-4.60173390592738,1.07517745173561,"c4556","hypothetical protein","c4556","","","","NC_004431.1 (4329644..4329877, complement)"
0.999975947221547,0.772585951977908,0.299586897971558,-4.60173397408353,0.134559772865517,"yhcA","putative periplasmic chaperone protein","b3215","","protein folding","","NC_000913.3 (3362112..3362786)"
0.999975947221547,0.772656035417952,0.299491404069879,-4.60173443569194,0.126808590855797,"ydjL///Z2815///ydjL///ECs2485","hypothetical protein///oxidoreductase///putative Zn-dependent NAD(P)-binding oxidoreductase///oxidoreductase","b1776","","","","NC_004431.1 (2017486..2018562, complement)///NC_002655.2 (2537061..2538137, complement)///NC_000913.3 (1860256..1861332, complement)///NC_002695.1 (2461858..2462934, complement)"
0.999975947221547,0.772710398451155,0.299417332497558,-4.60173479365024,0.17508135323915,"c3214","hypothetical protein","c3214","","","","NC_004431.1 (3075529..3075714)"
0.999975947221547,0.772722672587355,-0.299400608803536,-4.60173487445749,-0.179297076656768,"rdgC///rdgC///rdgC///rdgC","recombination associated protein///recombination associated protein///nucleoid-associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function///recombination associated protein","b0393","","DNA-dependent DNA replication","cytoplasm","NC_004431.1 (483153..484064, complement)///NC_002655.2 (471196..472107, complement)///NC_000913.3 (409108..410019, complement)///NC_002695.1 (471194..472105, complement)"
0.999975947221547,0.772810742257987,-0.299280615309719,-4.60173545412807,-0.394321673799077,"c4195","hypothetical protein","c4195","","","","NC_004431.1 (3979431..3979577, complement)"
0.999975947221547,0.772961840974029,-0.299074757001876,-4.60173644808266,-0.561787499482441,"intC///ECs3231","prophage integrase///prophage Sf6-like integrase","Z3613","","","","NC_002655.2 (3263064..3264257)///NC_002695.1 (3193144..3194301)"
0.999975947221547,0.773008649657929,-0.299010987290539,-4.60173675585244,-0.155189781489462,"c2742","hypothetical protein","c2742","","","","NC_004431.1 (2585846..2586388)"
0.999975947221547,0.773039918076666,0.29896838958483,-4.60173696140556,0.966806804130281,"","","c1195","","","",""
0.999975947221547,0.77311878803799,0.298860945870244,-4.60173747974586,0.219203480497987,"c2130","hypothetical protein","c2130","","","","NC_004431.1 (1967898..1968056, complement)"
0.999975947221547,0.773209778511118,-0.298736995308183,-4.60173807749939,-1.11166235936245,"Z1620///Z1181///ECs1362","hypothetical protein///hypothetical protein///hypothetical protein","Z1181","","","","NC_002655.2 (1505686..1505904)///NC_002655.2 (1110079..1110297)///NC_002695.1 (1421859..1422131)"
0.999975947221547,0.773220895937481,-0.298721851094214,-4.60173815051639,-0.871997015771411,"caiB///ECs0041","crotonobetainyl-CoA:carnitine CoA-transferase///crotonobetainyl-CoA:carnitine CoA-transferase","Z0044","","","","NC_002655.2 (42305..43522, complement)///NC_002695.1 (42304..43521, complement)"
0.999975947221547,0.773279261126267,0.298642346999294,-4.60173853378314,0.714526713815477,"ydeF///ECs2141","MFS-type transporter YdeE///MFS-type transporter YdeE","Z2166","","","","NC_002655.2 (1941540..1942727, complement)///NC_002695.1 (2145744..2146931)"
0.999975947221547,0.773289110521318,-0.298628930524645,-4.60173859845057,-0.262854197015335,"c1337","hypothetical protein","c1337","","","","NC_004431.1 (1270867..1271265, complement)"
0.999975947221547,0.77334079919437,0.298558523149119,-4.60173893776884,0.135575434263012,"yphG///yphG","hypothetical protein///DUF4380 domain-containing TPR repeat protein","b2549","","","","NC_004431.1 (2942445..2945819, complement)///NC_000913.3 (2679464..2682745, complement)"
0.999975947221547,0.773361754590874,0.298529979369867,-4.60173907530977,0.399879106349248,"c3526","hypothetical protein","c3526","","","","NC_004431.1 (3382329..3382454)"
0.999975947221547,0.773589920957083,-0.298219206855602,-4.60174057198525,-0.269428338691448,"prfH///prfH///prfH///prfH","peptide chain release factor-like protein///peptide chain release factor-like protein///pseudo///peptide chain release factor-like protein","b0236","","translation","cytoplasm","NC_004431.1 (361830..362330)///NC_002655.2 (291590..292090)///NC_000913.3 (253702..254202)///NC_002695.1 (291589..292089)"
0.999975947221547,0.773740779763392,0.298013748307371,-4.601741560654,0.692604879675744,"c5421///Z5943m///ECs5304","hypothetical protein///hypothetical protein///hypothetical protein","Z5943","","","","NC_004431.1 (5162553..5164772)///NC_002655.2 (5465145..5467237)///NC_002695.1 (5435152..5436033)"
0.999975947221547,0.773823524503766,-0.297901062065406,-4.60174210262545,-0.661714260453342,"Z2445","hypothetical protein","Z2445","","","","NC_002655.2 (2187182..2187805)"
0.999975947221547,0.773828371255986,0.297894461628614,-4.6017421343646,0.792331906672873,"yfiC///ECs3441","hypothetical protein///hypothetical protein","Z3857","","","","NC_002655.2 (3502239..3503096, complement)///NC_002695.1 (3432400..3433257, complement)"
0.999975947221547,0.77387310810809,-0.297833538472914,-4.60174242729068,-0.162584715905961,"c2531///yeeU///cbeA///ECs2805","hypothetical protein///structural protein///CP4-44 prophage; cytoskeleton bundling-enhancing factor A; CbtA antitoxin///structural protein","b2004","","","","NC_004431.1 (2366616..2366984)///NC_002655.2 (2819830..2820198)///NC_000913.3 (2077112..2077480)///NC_002695.1 (2749619..2749987)"
0.999975947221547,0.774094496821241,-0.297532067006353,-4.60174387596174,-0.160586923405107,"macA///Z1115///macA///ECs0964","macrolide transporter subunit MacA///macrolide transporter subunit MacA///macrolide transporter membrane fusion protein (MFP) component///macrolide transporter subunit MacA","b0878","","","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (973363..974478)///NC_002655.2 (1051970..1053085)///NC_000913.3 (919235..920350)///NC_002695.1 (1050310..1051425)"
0.999975947221547,0.774252661521442,0.297316708061654,-4.60174490997643,0.55479957044956,"c2973///Z3704///ECs3310","ethanolamine utilization protein EutL///hypothetical protein///hypothetical protein","c2973","","","","NC_004431.1 (2833289..2833948, complement)///NC_002655.2 (3348678..3349337, complement)///NC_002695.1 (3278844..3279503, complement)"
0.999975947221547,0.774405343641591,0.297108828906834,-4.60174590740051,0.26579061511892,"ygaF///ygaF///lhgO///ECs3521","hydroxyglutarate oxidase///hydroxyglutarate oxidase///L-2-hydroxyglutarate oxidase///hydroxyglutarate oxidase","c3208","","","","NC_004431.1 (3068588..3069922)///NC_002655.2 (3579393..3580727)///NC_000913.3 (2789982..2791250)///NC_002695.1 (3512103..3513437)"
0.999975947221547,0.774434351734172,0.297069335548794,-4.60174609681819,0.273293400177978,"c4115","hypothetical protein","c4115","","","","NC_004431.1 (3905482..3905943)"
0.999975947221547,0.774505937866963,0.296971876111128,-4.60174656414946,0.83232900666131,"Z2048///ECs1768","hypothetical protein///hypothetical protein","Z2048","","","","NC_002655.2 (1857036..1858076)///NC_002695.1 (1765097..1766137)"
0.999975947221547,0.774531245302027,-0.296937422590542,-4.60174672932377,-0.455575402415779,"ssrA///ssrA///ssrA","miscRNA///miscRNA///miscRNA","b2621","","","","NC_002655.2 (3545346..3545811)///NC_000913.3 (2755593..2755955)///NC_002695.1 (3475507..3475962)"
0.999975947221547,0.774567428811141,0.296888163077421,-4.60174696544804,0.280098229104835,"sfsA///sfsA///sfsA///ECs0150","sugar fermentation stimulation protein A///sugar fermentation stimulation protein A///sugar fermentation stimulation protein A///sugar fermentation stimulation protein A","b0146","","carbohydrate catabolic process","","NC_004431.1 (171331..172035, complement)///NC_002655.2 (165105..165809, complement)///NC_000913.3 (160782..161486, complement)///NC_002695.1 (165104..165808, complement)"
0.999975947221547,0.774592162855557,0.296854491103021,-4.60174712683232,0.171471649868669,"c0485","hypothetical protein","c0485","","","","NC_004431.1 (473308..473442)"
0.999975947221547,0.77471852263413,0.296682475651276,-4.60174795100179,0.932367567547841,"ureD_2///ureD///ECs1321","urease accessory protein D///urease accessory protein D///hypothetical protein","Z1142","","","","NC_002655.2 (1474260..1474958)///NC_002655.2 (1078653..1079351)///NC_002695.1 (1390443..1391186)"
0.999975947221547,0.774719633461146,0.296680963509475,-4.60174795824482,0.725730598296102,"c5192","hypothetical protein","c5192","","","","NC_004431.1 (4950287..4950520, complement)"
0.999975947221547,0.775087664908749,-0.296180013033886,-4.60175035581659,-0.813352981240227,"Z4695///ECs4189","bacterioferritin///bacterioferritin","Z4695","","","","NC_002655.2 (4256347..4256823, complement)///NC_002695.1 (4189125..4189601, complement)"
0.999975947221547,0.775166444724559,0.296072791747813,-4.60175086848018,1.02761168167744,"c1433///Z3340///Z1468///ECs2969///ECs1212","lambdoid prophage DLP12 lysis protein S///lysis protein S of prophage CP-933V///lysis protein S of bacteriophage BP-933W///holin///holin","Z1468","","","","NC_004431.1 (1344452..1344772)///NC_002655.2 (2992401..2992673, complement)///NC_002655.2 (1356658..1356873)///NC_002695.1 (2921137..2921352, complement)///NC_002695.1 (1272647..1272862)"
0.999975947221547,0.775173403805245,-0.296063320449358,-4.60175091375736,-0.307746280878279,"c2791","competence damage-inducible protein A","c2791","","","","NC_004431.1 (2648813..2650015, complement)"
0.999975947221547,0.775207224616626,0.296017290798821,-4.60175113378063,0.440207596899827,"recG","ATP-dependent DNA helicase RecG","c4477","","","","NC_004431.1 (4256212..4258293)"
0.999975947221547,0.775467631056929,0.295662904789919,-4.60175282666425,0.482458704783715,"guaB","inosine 5'-monophosphate dehydrogenase","c3027","","","","NC_004431.1 (2889569..2891104, complement)"
0.999975947221547,0.77550511311632,0.295611899039706,-4.60175307015675,0.117128161099938,"phoH///phoH///phoH///ECs1266","hypothetical protein///hypothetical protein///ATP-binding protein; putative PhoH family P-loop ATPase///hypothetical protein","c1159","","phosphorus metabolic process///response to starvation","cytoplasm","NC_004431.1 (1118312..1119235)///NC_002655.2 (1411715..1412779)///NC_000913.3 (1084992..1086056)///NC_002695.1 (1327943..1329007)"
0.999975947221547,0.775528536148833,0.295580025311904,-4.60175322229597,0.678025453946529,"c0428","hypothetical protein","c0428","","","","NC_004431.1 (413296..414000, complement)"
0.999975947221547,0.775574297280548,0.29551775518811,-4.60175351947765,0.827753407871397,"c4353","hypothetical protein","c4353","","","","NC_004431.1 (4139457..4139618, complement)"
0.999975947221547,0.775587537307468,0.295499738868742,-4.60175360544867,0.123011261415556,"yffQ","CPZ-55 prophage; uncharacterized protein","b2448","","","","NC_000913.3 (2563592..2563969)"
0.999975947221547,0.775698292261213,0.295349033666798,-4.60175432439403,0.167722014832847,"gabP///gabP///gabP///ECs3524","gamma-aminobutyrate transporter///gamma-aminobutyrate transporter///gamma-aminobutyrate transporter///gamma-aminobutyrate transporter","b2663","","carbohydrate catabolic process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (3072861..3074324)///NC_002655.2 (3583730..3585130)///NC_000913.3 (2794253..2795653)///NC_002695.1 (3516440..3517840)"
0.999975947221547,0.775737579436317,-0.295295577080319,-4.60175457932676,-0.755258257831509,"yqjG///ECs3984","transferase///transferase","Z4456","","","","NC_002655.2 (4057872..4058858)///NC_002695.1 (3990656..3991642)"
0.999975947221547,0.77581530092368,0.295189827149135,-4.60175508351498,0.148892284714277,"citA///citA///citA///ECs0658","sensor kinase dpiB///sensor-type protein///sensory histidine kinase in two-component regulatory system with CitB///sensor-type protein","b0619","","cellular protein modification process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (692768..694486)///NC_002655.2 (733372..735030)///NC_000913.3 (652235..653893)///NC_002695.1 (733590..735248)"
